danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.363,0.579,7,-10.533,1,0.0986,0.446,0.0127,0.264,0.719,78.032,audio_features,2T64m94VBrsEISkAYq6Cnq,spotify:track:2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/tracks/2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/audio-analysis/2T64m94VBrsEISkAYq6Cnq,174105,4,spotify:track:2T64m94VBrsEISkAYq6Cnq
0.554,0.332,6,-7.376,1,0.0413,0.297,0.000392,0.126,0.216,124.876,audio_features,6kgLcuTv6qe1I3xAKaII8S,spotify:track:6kgLcuTv6qe1I3xAKaII8S,https://api.spotify.com/v1/tracks/6kgLcuTv6qe1I3xAKaII8S,https://api.spotify.com/v1/audio-analysis/6kgLcuTv6qe1I3xAKaII8S,257834,3,spotify:track:6kgLcuTv6qe1I3xAKaII8S
0.527,0.466,9,-7.129,0,0.0293,0.841,0.0,0.177,0.538,78.333,audio_features,0fw0iU8Oc8mCLN9hYYT8eA,spotify:track:0fw0iU8Oc8mCLN9hYYT8eA,https://api.spotify.com/v1/tracks/0fw0iU8Oc8mCLN9hYYT8eA,https://api.spotify.com/v1/audio-analysis/0fw0iU8Oc8mCLN9hYYT8eA,191253,4,spotify:track:0fw0iU8Oc8mCLN9hYYT8eA
0.764,0.445,4,-5.947,1,0.0637,0.354,8.29e-06,0.1,0.696,94.943,audio_features,3ngn7jTPvsIrTwaTkiJpo0,spotify:track:3ngn7jTPvsIrTwaTkiJpo0,https://api.spotify.com/v1/tracks/3ngn7jTPvsIrTwaTkiJpo0,https://api.spotify.com/v1/audio-analysis/3ngn7jTPvsIrTwaTkiJpo0,179920,4,spotify:track:3ngn7jTPvsIrTwaTkiJpo0
0.496,0.65,5,-3.867,1,0.103,0.254,8.68e-06,0.101,0.551,134.9,audio_features,4xyoLXrUb0cpROQwZe1ggb,spotify:track:4xyoLXrUb0cpROQwZe1ggb,https://api.spotify.com/v1/tracks/4xyoLXrUb0cpROQwZe1ggb,https://api.spotify.com/v1/audio-analysis/4xyoLXrUb0cpROQwZe1ggb,214707,4,spotify:track:4xyoLXrUb0cpROQwZe1ggb
0.761,0.556,6,-9.999,1,0.0483,0.104,0.912,0.105,0.905,129.578,audio_features,7Kt7c9Q2B7hSyiTZvGQ37D,spotify:track:7Kt7c9Q2B7hSyiTZvGQ37D,https://api.spotify.com/v1/tracks/7Kt7c9Q2B7hSyiTZvGQ37D,https://api.spotify.com/v1/audio-analysis/7Kt7c9Q2B7hSyiTZvGQ37D,118051,4,spotify:track:7Kt7c9Q2B7hSyiTZvGQ37D
0.586,0.225,0,-13.204,1,0.0528,0.771,2.03e-05,0.147,0.236,82.248,audio_features,1sFqfjMzxrwyvhL8785yUL,spotify:track:1sFqfjMzxrwyvhL8785yUL,https://api.spotify.com/v1/tracks/1sFqfjMzxrwyvhL8785yUL,https://api.spotify.com/v1/audio-analysis/1sFqfjMzxrwyvhL8785yUL,213027,4,spotify:track:1sFqfjMzxrwyvhL8785yUL
0.788,0.491,0,-8.537,1,0.0516,0.0158,0.802,0.0824,0.724,119.992,audio_features,7pI31mg1XsAPJCB6gQJSxK,spotify:track:7pI31mg1XsAPJCB6gQJSxK,https://api.spotify.com/v1/tracks/7pI31mg1XsAPJCB6gQJSxK,https://api.spotify.com/v1/audio-analysis/7pI31mg1XsAPJCB6gQJSxK,178907,4,spotify:track:7pI31mg1XsAPJCB6gQJSxK
0.764,0.534,1,-10.966,0,0.0982,0.546,0.0823,0.404,0.647,143.519,audio_features,1H8BKN1WYV6AW1kghI3ldP,spotify:track:1H8BKN1WYV6AW1kghI3ldP,https://api.spotify.com/v1/tracks/1H8BKN1WYV6AW1kghI3ldP,https://api.spotify.com/v1/audio-analysis/1H8BKN1WYV6AW1kghI3ldP,182893,3,spotify:track:1H8BKN1WYV6AW1kghI3ldP
0.303,0.255,0,-15.669,1,0.062,0.62,7.2e-05,0.162,0.182,85.779,audio_features,6ImkphIMAbZRkZOJuVrTA2,spotify:track:6ImkphIMAbZRkZOJuVrTA2,https://api.spotify.com/v1/tracks/6ImkphIMAbZRkZOJuVrTA2,https://api.spotify.com/v1/audio-analysis/6ImkphIMAbZRkZOJuVrTA2,262098,4,spotify:track:6ImkphIMAbZRkZOJuVrTA2
