danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,spotify:track:2Z8WuEywRWYTKe1NybPQEW
0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,audio_features,73z2k6tkCXf8mAcFdU2bvR,spotify:track:73z2k6tkCXf8mAcFdU2bvR,https://api.spotify.com/v1/tracks/73z2k6tkCXf8mAcFdU2bvR,https://api.spotify.com/v1/audio-analysis/73z2k6tkCXf8mAcFdU2bvR,202733,4,spotify:track:73z2k6tkCXf8mAcFdU2bvR
0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,audio_features,16Ah4QqH4mgYVXqfC4mdSd,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640,4,spotify:track:16Ah4QqH4mgYVXqfC4mdSd
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4,spotify:track:5mCPDVBb16L4XQwDdbRUpz
0.524,0.306,0,-12.153,1,0.0376,0.0323,0.000339,0.11,0.255,138.34,audio_features,7hBdcBgzK0Adp6ahUg58Y2,spotify:track:7hBdcBgzK0Adp6ahUg58Y2,https://api.spotify.com/v1/tracks/7hBdcBgzK0Adp6ahUg58Y2,https://api.spotify.com/v1/audio-analysis/7hBdcBgzK0Adp6ahUg58Y2,166957,4,spotify:track:7hBdcBgzK0Adp6ahUg58Y2
0.709,0.362,11,-9.814,1,0.055,0.157,0.0,0.109,0.113,122.043,audio_features,0PXp9QxBfSKGGpWUNaws2X,spotify:track:0PXp9QxBfSKGGpWUNaws2X,https://api.spotify.com/v1/tracks/0PXp9QxBfSKGGpWUNaws2X,https://api.spotify.com/v1/audio-analysis/0PXp9QxBfSKGGpWUNaws2X,251860,4,spotify:track:0PXp9QxBfSKGGpWUNaws2X
0.599,0.32,3,-13.716,0,0.0787,0.26,0.0,0.106,0.197,70.998,audio_features,6uLimhxMmX7fjn2ZQ16WYk,spotify:track:6uLimhxMmX7fjn2ZQ16WYk,https://api.spotify.com/v1/tracks/6uLimhxMmX7fjn2ZQ16WYk,https://api.spotify.com/v1/audio-analysis/6uLimhxMmX7fjn2ZQ16WYk,219834,4,spotify:track:6uLimhxMmX7fjn2ZQ16WYk
0.86,0.429,0,-11.837,1,0.0799,0.42,0.0,0.101,0.456,140.045,audio_features,3UFy6yTG1bZUR2ahIMX63e,spotify:track:3UFy6yTG1bZUR2ahIMX63e,https://api.spotify.com/v1/tracks/3UFy6yTG1bZUR2ahIMX63e,https://api.spotify.com/v1/audio-analysis/3UFy6yTG1bZUR2ahIMX63e,221867,4,spotify:track:3UFy6yTG1bZUR2ahIMX63e
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4,spotify:track:7tr2za8SQg2CI8EDgrdtNl
0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059,4,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1
0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,audio_features,1ixbwbeBi5ufN4noUKmW5a,spotify:track:1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/tracks/1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/audio-analysis/1ixbwbeBi5ufN4noUKmW5a,205200,4,spotify:track:1ixbwbeBi5ufN4noUKmW5a
0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,audio_features,0S4RKPbRDA72tvKwVdXQqe,spotify:track:0S4RKPbRDA72tvKwVdXQqe,https://api.spotify.com/v1/tracks/0S4RKPbRDA72tvKwVdXQqe,https://api.spotify.com/v1/audio-analysis/0S4RKPbRDA72tvKwVdXQqe,227027,4,spotify:track:0S4RKPbRDA72tvKwVdXQqe
0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4,spotify:track:3JvrhDOgAt6p7K8mDyZwRd
0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,audio_features,5OUTFH5acycdnf8OVo21Gv,spotify:track:5OUTFH5acycdnf8OVo21Gv,https://api.spotify.com/v1/tracks/5OUTFH5acycdnf8OVo21Gv,https://api.spotify.com/v1/audio-analysis/5OUTFH5acycdnf8OVo21Gv,262600,4,spotify:track:5OUTFH5acycdnf8OVo21Gv
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,spotify:track:21jGcNKet2qwijlDFuPiPb
0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,audio_features,6jg5SRvdGxvJ0DzNV0UqEK,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/audio-analysis/6jg5SRvdGxvJ0DzNV0UqEK,196813,4,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK
0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,audio_features,5bgwqaRSS3M8WHWruHgSL5,spotify:track:5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/tracks/5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/audio-analysis/5bgwqaRSS3M8WHWruHgSL5,228600,4,spotify:track:5bgwqaRSS3M8WHWruHgSL5
0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,spotify:track:4iJyoBOLtHqaGxP12qzhQI
0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,audio_features,3sNVsP50132BTNlImLx70i,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147,4,spotify:track:3sNVsP50132BTNlImLx70i
0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4,spotify:track:6FE2iI43OZnszFLuLtvvmg
0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ
0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,spotify:track:6tS3XVuOyu10897O3ae7bi
0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,audio_features,2SLwbpExuoBDZBpjfefCtV,spotify:track:2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV,214194,4,spotify:track:2SLwbpExuoBDZBpjfefCtV
0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,audio_features,5uHYcK0nbEYgRaFTY5BqnP,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,https://api.spotify.com/v1/tracks/5uHYcK0nbEYgRaFTY5BqnP,https://api.spotify.com/v1/audio-analysis/5uHYcK0nbEYgRaFTY5BqnP,196133,4,spotify:track:5uHYcK0nbEYgRaFTY5BqnP
0.794,0.577,2,-8.549,1,0.111,0.00594,0.37,0.0708,0.645,82.46,audio_features,6j00YWxtOgfHICJsFEb5Gx,spotify:track:6j00YWxtOgfHICJsFEb5Gx,https://api.spotify.com/v1/tracks/6j00YWxtOgfHICJsFEb5Gx,https://api.spotify.com/v1/audio-analysis/6j00YWxtOgfHICJsFEb5Gx,299600,4,spotify:track:6j00YWxtOgfHICJsFEb5Gx
0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,audio_features,2hnMS47jN0etwvFPzYk11f,spotify:track:2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/tracks/2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/audio-analysis/2hnMS47jN0etwvFPzYk11f,182747,4,spotify:track:2hnMS47jN0etwvFPzYk11f
0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK
0.778,0.604,11,-5.131,0,0.122,0.00223,0.0,0.144,0.673,92.001,audio_features,6kBuHuvEzKwVqc7Wl7UYzy,spotify:track:6kBuHuvEzKwVqc7Wl7UYzy,https://api.spotify.com/v1/tracks/6kBuHuvEzKwVqc7Wl7UYzy,https://api.spotify.com/v1/audio-analysis/6kBuHuvEzKwVqc7Wl7UYzy,250373,4,spotify:track:6kBuHuvEzKwVqc7Wl7UYzy
0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,audio_features,64lsIF5pw0sJY0gV5kz0RN,spotify:track:64lsIF5pw0sJY0gV5kz0RN,https://api.spotify.com/v1/tracks/64lsIF5pw0sJY0gV5kz0RN,https://api.spotify.com/v1/audio-analysis/64lsIF5pw0sJY0gV5kz0RN,278769,4,spotify:track:64lsIF5pw0sJY0gV5kz0RN
0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,3LnJM1B5Mjgx5LfT9plXUU,spotify:track:3LnJM1B5Mjgx5LfT9plXUU,https://api.spotify.com/v1/tracks/3LnJM1B5Mjgx5LfT9plXUU,https://api.spotify.com/v1/audio-analysis/3LnJM1B5Mjgx5LfT9plXUU,197973,4,spotify:track:3LnJM1B5Mjgx5LfT9plXUU
0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK
0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,audio_features,0mL82sxCRjrs3br407IdJh,spotify:track:0mL82sxCRjrs3br407IdJh,https://api.spotify.com/v1/tracks/0mL82sxCRjrs3br407IdJh,https://api.spotify.com/v1/audio-analysis/0mL82sxCRjrs3br407IdJh,199111,4,spotify:track:0mL82sxCRjrs3br407IdJh
0.92,0.553,6,-5.068,1,0.191,0.236,0.0,0.0767,0.947,112.022,audio_features,0EHR9OObFtjlhQB8wSt1m7,spotify:track:0EHR9OObFtjlhQB8wSt1m7,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,286907,5,spotify:track:0EHR9OObFtjlhQB8wSt1m7
0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,audio_features,7hR5toSPEgwFZ78jfHdANM,spotify:track:7hR5toSPEgwFZ78jfHdANM,https://api.spotify.com/v1/tracks/7hR5toSPEgwFZ78jfHdANM,https://api.spotify.com/v1/audio-analysis/7hR5toSPEgwFZ78jfHdANM,250373,4,spotify:track:7hR5toSPEgwFZ78jfHdANM
0.574,0.736,5,-4.743,1,0.0465,0.146,1.66e-05,0.407,0.344,138.501,audio_features,5XFoaqV1Z8XaLJidchVWhh,spotify:track:5XFoaqV1Z8XaLJidchVWhh,https://api.spotify.com/v1/tracks/5XFoaqV1Z8XaLJidchVWhh,https://api.spotify.com/v1/audio-analysis/5XFoaqV1Z8XaLJidchVWhh,328573,4,spotify:track:5XFoaqV1Z8XaLJidchVWhh
0.586,0.868,9,-4.302,0,0.0297,0.347,0.316,0.174,0.736,139.943,audio_features,7K71priwuwcWwbgfHVQJdq,spotify:track:7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/tracks/7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/audio-analysis/7K71priwuwcWwbgfHVQJdq,208333,4,spotify:track:7K71priwuwcWwbgfHVQJdq
0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,audio_features,2D4dV2KXDTszzJ3p3cFqhA,spotify:track:2D4dV2KXDTszzJ3p3cFqhA,https://api.spotify.com/v1/tracks/2D4dV2KXDTszzJ3p3cFqhA,https://api.spotify.com/v1/audio-analysis/2D4dV2KXDTszzJ3p3cFqhA,211814,4,spotify:track:2D4dV2KXDTszzJ3p3cFqhA
0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,37BZB0z9T8Xu7U3e65qxFy,spotify:track:37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy,191014,4,spotify:track:37BZB0z9T8Xu7U3e65qxFy
0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,audio_features,1lbXEepatjRVjoG8pZMtdp,spotify:track:1lbXEepatjRVjoG8pZMtdp,https://api.spotify.com/v1/tracks/1lbXEepatjRVjoG8pZMtdp,https://api.spotify.com/v1/audio-analysis/1lbXEepatjRVjoG8pZMtdp,254453,4,spotify:track:1lbXEepatjRVjoG8pZMtdp
0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,audio_features,0fTfyV8hSpqPHbOXqZsL6K,spotify:track:0fTfyV8hSpqPHbOXqZsL6K,https://api.spotify.com/v1/tracks/0fTfyV8hSpqPHbOXqZsL6K,https://api.spotify.com/v1/audio-analysis/0fTfyV8hSpqPHbOXqZsL6K,226706,4,spotify:track:0fTfyV8hSpqPHbOXqZsL6K
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,1jJci4qxiYcOHhQR247rEU,spotify:track:1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,302840,4,spotify:track:1jJci4qxiYcOHhQR247rEU
0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,audio_features,2Im64pIz6m0EJKdUe6eZ8r,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,https://api.spotify.com/v1/tracks/2Im64pIz6m0EJKdUe6eZ8r,https://api.spotify.com/v1/audio-analysis/2Im64pIz6m0EJKdUe6eZ8r,256587,4,spotify:track:2Im64pIz6m0EJKdUe6eZ8r
0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,audio_features,1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,351947,4,spotify:track:1UGD3lW3tDmgZfAVDh6w7r
0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333,4,spotify:track:0m3Ze0cy8qBHSsV2exAfCw
0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,audio_features,64dLd6rVqDLtkXFYrEUHIU,spotify:track:64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/tracks/64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/audio-analysis/64dLd6rVqDLtkXFYrEUHIU,215150,3,spotify:track:64dLd6rVqDLtkXFYrEUHIU
0.594,0.85,2,-6.525,1,0.0954,0.0291,0.0,0.11,0.228,100.002,audio_features,7pudclCl5P99Me3P5F9hPC,spotify:track:7pudclCl5P99Me3P5F9hPC,https://api.spotify.com/v1/tracks/7pudclCl5P99Me3P5F9hPC,https://api.spotify.com/v1/audio-analysis/7pudclCl5P99Me3P5F9hPC,172704,4,spotify:track:7pudclCl5P99Me3P5F9hPC
0.633,0.899,1,-6.095,1,0.0917,0.00142,0.757,0.504,0.695,160.039,audio_features,4GsjpgN5cD2QpaXNVfcCrA,spotify:track:4GsjpgN5cD2QpaXNVfcCrA,https://api.spotify.com/v1/tracks/4GsjpgN5cD2QpaXNVfcCrA,https://api.spotify.com/v1/audio-analysis/4GsjpgN5cD2QpaXNVfcCrA,193500,4,spotify:track:4GsjpgN5cD2QpaXNVfcCrA
0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,audio_features,4UkCtBCYh6VMsucGMQZyh9,spotify:track:4UkCtBCYh6VMsucGMQZyh9,https://api.spotify.com/v1/tracks/4UkCtBCYh6VMsucGMQZyh9,https://api.spotify.com/v1/audio-analysis/4UkCtBCYh6VMsucGMQZyh9,194733,4,spotify:track:4UkCtBCYh6VMsucGMQZyh9
0.649,0.428,8,-4.584,0,0.0313,0.766,0.00294,0.0816,0.514,77.057,audio_features,2lO8mP1QvI7RizGcBYQ7Mx,spotify:track:2lO8mP1QvI7RizGcBYQ7Mx,https://api.spotify.com/v1/tracks/2lO8mP1QvI7RizGcBYQ7Mx,https://api.spotify.com/v1/audio-analysis/2lO8mP1QvI7RizGcBYQ7Mx,127040,4,spotify:track:2lO8mP1QvI7RizGcBYQ7Mx
0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,audio_features,6MpCaSIOfqBqbMED4kXgNY,spotify:track:6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/tracks/6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/audio-analysis/6MpCaSIOfqBqbMED4kXgNY,136562,4,spotify:track:6MpCaSIOfqBqbMED4kXgNY
0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,audio_features,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM,156040,4,spotify:track:1Is8hGpkGMiePASAxBluxM
