danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s
0.57,0.455,11,-10.221,1,0.049,0.333,0.00104,0.0976,0.187,94.331,audio_features,5ONslDLlx5JMGT95dDYrky,spotify:track:5ONslDLlx5JMGT95dDYrky,https://api.spotify.com/v1/tracks/5ONslDLlx5JMGT95dDYrky,https://api.spotify.com/v1/audio-analysis/5ONslDLlx5JMGT95dDYrky,268840,4,spotify:track:5ONslDLlx5JMGT95dDYrky
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,spotify:track:21jGcNKet2qwijlDFuPiPb
0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,audio_features,47isJpIIO8m7BJEhiFhnaf,spotify:track:47isJpIIO8m7BJEhiFhnaf,https://api.spotify.com/v1/tracks/47isJpIIO8m7BJEhiFhnaf,https://api.spotify.com/v1/audio-analysis/47isJpIIO8m7BJEhiFhnaf,171743,4,spotify:track:47isJpIIO8m7BJEhiFhnaf
0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,audio_features,6FtIK0IkmG33lKbc1pyAlZ,spotify:track:6FtIK0IkmG33lKbc1pyAlZ,https://api.spotify.com/v1/tracks/6FtIK0IkmG33lKbc1pyAlZ,https://api.spotify.com/v1/audio-analysis/6FtIK0IkmG33lKbc1pyAlZ,209200,4,spotify:track:6FtIK0IkmG33lKbc1pyAlZ
0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4,spotify:track:6PGoSes0D9eUDeeAafB2As
0.501,0.0958,0,-15.605,1,0.0433,0.77,0.0,0.298,0.204,108.741,audio_features,2LMkwUfqC6S6s6qDVlEuzV,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/audio-analysis/2LMkwUfqC6S6s6qDVlEuzV,248808,4,spotify:track:2LMkwUfqC6S6s6qDVlEuzV
0.731,0.693,1,-7.372,0,0.0893,0.603,0.0677,0.111,0.798,161.991,audio_features,3dyDvQiRXHqnn4orAlkk6T,spotify:track:3dyDvQiRXHqnn4orAlkk6T,https://api.spotify.com/v1/tracks/3dyDvQiRXHqnn4orAlkk6T,https://api.spotify.com/v1/audio-analysis/3dyDvQiRXHqnn4orAlkk6T,203033,4,spotify:track:3dyDvQiRXHqnn4orAlkk6T
0.727,0.867,2,-5.682,1,0.0319,0.131,0.000135,0.208,0.916,123.009,audio_features,17hEgChAl6FQ73xelHkKNt,spotify:track:17hEgChAl6FQ73xelHkKNt,https://api.spotify.com/v1/tracks/17hEgChAl6FQ73xelHkKNt,https://api.spotify.com/v1/audio-analysis/17hEgChAl6FQ73xelHkKNt,195215,4,spotify:track:17hEgChAl6FQ73xelHkKNt
0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,audio_features,4EWBhKf1fOFnyMtUzACXEc,spotify:track:4EWBhKf1fOFnyMtUzACXEc,https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc,https://api.spotify.com/v1/audio-analysis/4EWBhKf1fOFnyMtUzACXEc,267520,4,spotify:track:4EWBhKf1fOFnyMtUzACXEc
0.751,0.595,6,-6.422,0,0.0274,0.209,0.00268,0.0881,0.713,92.999,audio_features,12UQIJePnGeLmpVReYpG2w,spotify:track:12UQIJePnGeLmpVReYpG2w,https://api.spotify.com/v1/tracks/12UQIJePnGeLmpVReYpG2w,https://api.spotify.com/v1/audio-analysis/12UQIJePnGeLmpVReYpG2w,160493,4,spotify:track:12UQIJePnGeLmpVReYpG2w
0.622,0.671,5,-6.426,1,0.026,0.014,0.0,0.304,0.572,84.996,audio_features,14gmLQPNYokqB8OKxAp69f,spotify:track:14gmLQPNYokqB8OKxAp69f,https://api.spotify.com/v1/tracks/14gmLQPNYokqB8OKxAp69f,https://api.spotify.com/v1/audio-analysis/14gmLQPNYokqB8OKxAp69f,193373,4,spotify:track:14gmLQPNYokqB8OKxAp69f
0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,5odlY52u43F5BjByhxg7wg,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3,spotify:track:5odlY52u43F5BjByhxg7wg
0.614,0.816,11,-5.889,0,0.036,0.371,4.11e-05,0.106,0.602,144.961,audio_features,0hwtCNaxCMWoZZPHjUAETA,spotify:track:0hwtCNaxCMWoZZPHjUAETA,https://api.spotify.com/v1/tracks/0hwtCNaxCMWoZZPHjUAETA,https://api.spotify.com/v1/audio-analysis/0hwtCNaxCMWoZZPHjUAETA,125793,4,spotify:track:0hwtCNaxCMWoZZPHjUAETA
0.706,0.468,4,-7.326,1,0.0253,0.13,0.00135,0.102,0.768,105.015,audio_features,3SlzwAZ8BH5xZvfQjpSChY,spotify:track:3SlzwAZ8BH5xZvfQjpSChY,https://api.spotify.com/v1/tracks/3SlzwAZ8BH5xZvfQjpSChY,https://api.spotify.com/v1/audio-analysis/3SlzwAZ8BH5xZvfQjpSChY,234362,4,spotify:track:3SlzwAZ8BH5xZvfQjpSChY
0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4,spotify:track:0xaFw2zDYf1rIJWl2dXiSF
0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4,spotify:track:0JXXNGljqupsJaZsgSbMZV
0.697,0.368,2,-9.708,1,0.056,0.835,0.00016,0.135,0.451,90.011,audio_features,5SMCxRA6hB2jEhroaYfw6N,spotify:track:5SMCxRA6hB2jEhroaYfw6N,https://api.spotify.com/v1/tracks/5SMCxRA6hB2jEhroaYfw6N,https://api.spotify.com/v1/audio-analysis/5SMCxRA6hB2jEhroaYfw6N,173428,4,spotify:track:5SMCxRA6hB2jEhroaYfw6N
0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,audio_features,5dn6QANKbf76pANGjMBida,spotify:track:5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/tracks/5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/audio-analysis/5dn6QANKbf76pANGjMBida,172245,4,spotify:track:5dn6QANKbf76pANGjMBida
0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,spotify:track:3r8RuvgbX9s7ammBn07D3W
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4,spotify:track:65FftemJ1DbbZ45DUfHJXE
0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv
0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,audio_features,0ClPIeT6MSgfSgQ9ZrJbAq,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/tracks/0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/audio-analysis/0ClPIeT6MSgfSgQ9ZrJbAq,196607,4,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq
0.77,0.661,2,-8.199,1,0.0336,0.652,0.0,0.383,0.943,120.053,audio_features,4dKa5ZzlGqUy3Wo0yaXKNI,spotify:track:4dKa5ZzlGqUy3Wo0yaXKNI,https://api.spotify.com/v1/tracks/4dKa5ZzlGqUy3Wo0yaXKNI,https://api.spotify.com/v1/audio-analysis/4dKa5ZzlGqUy3Wo0yaXKNI,174253,4,spotify:track:4dKa5ZzlGqUy3Wo0yaXKNI
