danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.328,0.709,1,-9.694,1,0.0419,0.112,0.886,0.105,0.332,134.083,audio_features,5bTHFu600YvdX9iCvpp7g8,spotify:track:5bTHFu600YvdX9iCvpp7g8,https://api.spotify.com/v1/tracks/5bTHFu600YvdX9iCvpp7g8,https://api.spotify.com/v1/audio-analysis/5bTHFu600YvdX9iCvpp7g8,191896,4,spotify:track:5bTHFu600YvdX9iCvpp7g8
0.582,0.497,11,-10.219,0,0.0534,0.558,0.847,0.109,0.13,123.872,audio_features,7AtNHY2plqqo6WrY239YUd,spotify:track:7AtNHY2plqqo6WrY239YUd,https://api.spotify.com/v1/tracks/7AtNHY2plqqo6WrY239YUd,https://api.spotify.com/v1/audio-analysis/7AtNHY2plqqo6WrY239YUd,261973,4,spotify:track:7AtNHY2plqqo6WrY239YUd
0.678,0.772,11,-8.001,0,0.0601,0.385,7.59e-05,0.451,0.777,104.7,audio_features,6mUUv0qz4deyMO7jB5drzU,spotify:track:6mUUv0qz4deyMO7jB5drzU,https://api.spotify.com/v1/tracks/6mUUv0qz4deyMO7jB5drzU,https://api.spotify.com/v1/audio-analysis/6mUUv0qz4deyMO7jB5drzU,229404,4,spotify:track:6mUUv0qz4deyMO7jB5drzU
0.656,0.789,11,-5.134,1,0.0421,0.111,0.0,0.0641,0.813,125.744,audio_features,75Jlz3yciVCRsKRO3Yda1O,spotify:track:75Jlz3yciVCRsKRO3Yda1O,https://api.spotify.com/v1/tracks/75Jlz3yciVCRsKRO3Yda1O,https://api.spotify.com/v1/audio-analysis/75Jlz3yciVCRsKRO3Yda1O,142054,4,spotify:track:75Jlz3yciVCRsKRO3Yda1O
0.956,0.878,6,-4.502,0,0.369,0.00615,0.000367,0.218,0.935,137.498,audio_features,2aUrfVzrHVjjoU8nTiftF3,spotify:track:2aUrfVzrHVjjoU8nTiftF3,https://api.spotify.com/v1/tracks/2aUrfVzrHVjjoU8nTiftF3,https://api.spotify.com/v1/audio-analysis/2aUrfVzrHVjjoU8nTiftF3,118387,4,spotify:track:2aUrfVzrHVjjoU8nTiftF3
0.612,0.557,1,-6.934,0,0.0275,0.0704,0.0,0.122,0.239,132.097,audio_features,16qU1JHrGLsqBz74sRsotR,spotify:track:16qU1JHrGLsqBz74sRsotR,https://api.spotify.com/v1/tracks/16qU1JHrGLsqBz74sRsotR,https://api.spotify.com/v1/audio-analysis/16qU1JHrGLsqBz74sRsotR,259155,4,spotify:track:16qU1JHrGLsqBz74sRsotR
0.216,0.192,2,-14.597,0,0.0354,0.966,0.0714,0.1,0.209,180.745,audio_features,3UB9z2SBlJdC8thL0WCzaC,spotify:track:3UB9z2SBlJdC8thL0WCzaC,https://api.spotify.com/v1/tracks/3UB9z2SBlJdC8thL0WCzaC,https://api.spotify.com/v1/audio-analysis/3UB9z2SBlJdC8thL0WCzaC,215733,3,spotify:track:3UB9z2SBlJdC8thL0WCzaC
0.429,0.497,2,-7.927,1,0.0292,0.672,0.502,0.0919,0.0984,135.524,audio_features,1KYzh5CmFpNPNy599s9Zd1,spotify:track:1KYzh5CmFpNPNy599s9Zd1,https://api.spotify.com/v1/tracks/1KYzh5CmFpNPNy599s9Zd1,https://api.spotify.com/v1/audio-analysis/1KYzh5CmFpNPNy599s9Zd1,291885,4,spotify:track:1KYzh5CmFpNPNy599s9Zd1
0.404,0.564,10,-12.478,0,0.0485,0.829,0.0331,0.177,0.27,61.184,audio_features,54WvOkLAbEsh6xwJN1rBOF,spotify:track:54WvOkLAbEsh6xwJN1rBOF,https://api.spotify.com/v1/tracks/54WvOkLAbEsh6xwJN1rBOF,https://api.spotify.com/v1/audio-analysis/54WvOkLAbEsh6xwJN1rBOF,225167,3,spotify:track:54WvOkLAbEsh6xwJN1rBOF
0.492,0.183,7,-14.153,0,0.0278,0.824,2.07e-05,0.0803,0.167,93.041,audio_features,6I7Kw0u4LUXBUQKc00vw5S,spotify:track:6I7Kw0u4LUXBUQKc00vw5S,https://api.spotify.com/v1/tracks/6I7Kw0u4LUXBUQKc00vw5S,https://api.spotify.com/v1/audio-analysis/6I7Kw0u4LUXBUQKc00vw5S,222420,4,spotify:track:6I7Kw0u4LUXBUQKc00vw5S
