danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.612,0.197,5,-14.878,1,0.0438,0.461,5.09e-06,0.0516,0.25,117.91,audio_features,1iZgzgmsFsi0deffe0rleB,spotify:track:1iZgzgmsFsi0deffe0rleB,https://api.spotify.com/v1/tracks/1iZgzgmsFsi0deffe0rleB,https://api.spotify.com/v1/audio-analysis/1iZgzgmsFsi0deffe0rleB,149640,4,spotify:track:1iZgzgmsFsi0deffe0rleB
0.362,0.398,8,-13.582,1,0.0465,0.737,0.0,0.282,0.5,151.186,audio_features,3AgY5gLURlcdYBVGv1RVm7,spotify:track:3AgY5gLURlcdYBVGv1RVm7,https://api.spotify.com/v1/tracks/3AgY5gLURlcdYBVGv1RVm7,https://api.spotify.com/v1/audio-analysis/3AgY5gLURlcdYBVGv1RVm7,314133,4,spotify:track:3AgY5gLURlcdYBVGv1RVm7
0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,audio_features,3898C4AbdbptwYet6547e5,spotify:track:3898C4AbdbptwYet6547e5,https://api.spotify.com/v1/tracks/3898C4AbdbptwYet6547e5,https://api.spotify.com/v1/audio-analysis/3898C4AbdbptwYet6547e5,321827,4,spotify:track:3898C4AbdbptwYet6547e5
0.488,0.0374,7,-22.637,1,0.0403,0.947,0.000191,0.147,0.259,87.275,audio_features,4xvpttkjjEH0l2hrizYla7,spotify:track:4xvpttkjjEH0l2hrizYla7,https://api.spotify.com/v1/tracks/4xvpttkjjEH0l2hrizYla7,https://api.spotify.com/v1/audio-analysis/4xvpttkjjEH0l2hrizYla7,206067,4,spotify:track:4xvpttkjjEH0l2hrizYla7
0.747,0.662,1,-7.9,0,0.0796,0.0118,0.0,0.138,0.63,88.926,audio_features,2GFExyKXf9383tSRSrEHEt,spotify:track:2GFExyKXf9383tSRSrEHEt,https://api.spotify.com/v1/tracks/2GFExyKXf9383tSRSrEHEt,https://api.spotify.com/v1/audio-analysis/2GFExyKXf9383tSRSrEHEt,221467,4,spotify:track:2GFExyKXf9383tSRSrEHEt
0.593,0.187,9,-10.298,0,0.0526,0.984,0.0401,0.0866,0.385,123.635,audio_features,1zE0JZiHOBPlHwLsf4wBld,spotify:track:1zE0JZiHOBPlHwLsf4wBld,https://api.spotify.com/v1/tracks/1zE0JZiHOBPlHwLsf4wBld,https://api.spotify.com/v1/audio-analysis/1zE0JZiHOBPlHwLsf4wBld,174320,4,spotify:track:1zE0JZiHOBPlHwLsf4wBld
0.634,0.288,0,-14.988,1,0.0327,0.629,0.851,0.213,0.491,106.579,audio_features,5AFOEeVJIUCeWEpEyzNuTL,spotify:track:5AFOEeVJIUCeWEpEyzNuTL,https://api.spotify.com/v1/tracks/5AFOEeVJIUCeWEpEyzNuTL,https://api.spotify.com/v1/audio-analysis/5AFOEeVJIUCeWEpEyzNuTL,280600,4,spotify:track:5AFOEeVJIUCeWEpEyzNuTL
0.283,0.0738,7,-23.595,1,0.0763,0.925,0.0,0.105,0.223,72.034,audio_features,7sO8fLoq7H3er7C24UtLiF,spotify:track:7sO8fLoq7H3er7C24UtLiF,https://api.spotify.com/v1/tracks/7sO8fLoq7H3er7C24UtLiF,https://api.spotify.com/v1/audio-analysis/7sO8fLoq7H3er7C24UtLiF,246160,4,spotify:track:7sO8fLoq7H3er7C24UtLiF
0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4,spotify:track:78MI7mu1LV1k4IA2HzKmHe
0.44,0.414,10,-9.351,1,0.0513,0.647,0.000361,0.307,0.574,168.624,audio_features,0XZ0GD5Vq7WRjPicr3h10t,spotify:track:0XZ0GD5Vq7WRjPicr3h10t,https://api.spotify.com/v1/tracks/0XZ0GD5Vq7WRjPicr3h10t,https://api.spotify.com/v1/audio-analysis/0XZ0GD5Vq7WRjPicr3h10t,190107,4,spotify:track:0XZ0GD5Vq7WRjPicr3h10t
0.41,0.0418,1,-24.754,1,0.035,0.977,0.0137,0.117,0.247,67.882,audio_features,5QnCtH7euld6R68UwcWrte,spotify:track:5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/tracks/5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/audio-analysis/5QnCtH7euld6R68UwcWrte,184467,4,spotify:track:5QnCtH7euld6R68UwcWrte
0.469,0.0378,3,-21.116,1,0.0519,0.925,0.000202,0.7,0.331,139.47,audio_features,4OYcd17qXbfz8oeOwpufXZ,spotify:track:4OYcd17qXbfz8oeOwpufXZ,https://api.spotify.com/v1/tracks/4OYcd17qXbfz8oeOwpufXZ,https://api.spotify.com/v1/audio-analysis/4OYcd17qXbfz8oeOwpufXZ,194267,4,spotify:track:4OYcd17qXbfz8oeOwpufXZ
0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,audio_features,5PXIzyJURVKyO1cwVDuGEK,spotify:track:5PXIzyJURVKyO1cwVDuGEK,https://api.spotify.com/v1/tracks/5PXIzyJURVKyO1cwVDuGEK,https://api.spotify.com/v1/audio-analysis/5PXIzyJURVKyO1cwVDuGEK,149080,4,spotify:track:5PXIzyJURVKyO1cwVDuGEK
0.575,0.274,0,-10.242,1,0.035,0.908,8.67e-05,0.146,0.214,87.13,audio_features,1hUXDEqjNIIbfjTcaz3jzb,spotify:track:1hUXDEqjNIIbfjTcaz3jzb,https://api.spotify.com/v1/tracks/1hUXDEqjNIIbfjTcaz3jzb,https://api.spotify.com/v1/audio-analysis/1hUXDEqjNIIbfjTcaz3jzb,162759,4,spotify:track:1hUXDEqjNIIbfjTcaz3jzb
0.312,0.138,9,-21.295,0,0.0365,0.974,0.942,0.12,0.221,61.445,audio_features,70hlXOHvTylmKbRZLEtn8b,spotify:track:70hlXOHvTylmKbRZLEtn8b,https://api.spotify.com/v1/tracks/70hlXOHvTylmKbRZLEtn8b,https://api.spotify.com/v1/audio-analysis/70hlXOHvTylmKbRZLEtn8b,89440,3,spotify:track:70hlXOHvTylmKbRZLEtn8b
0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,0bfvHnWWOeU1U5XeKyVLbW,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,203680,4,spotify:track:0bfvHnWWOeU1U5XeKyVLbW
0.653,0.49,0,-10.106,1,0.0408,0.323,4.13e-06,0.0832,0.963,110.202,audio_features,2zF8ro2hX0aEYaqXQdEKW1,spotify:track:2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/tracks/2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/audio-analysis/2zF8ro2hX0aEYaqXQdEKW1,177773,4,spotify:track:2zF8ro2hX0aEYaqXQdEKW1
0.627,0.179,8,-18.578,1,0.121,0.858,0.0,0.0989,0.531,94.541,audio_features,0jFIlvsnx1Dt21hK5ZFkRc,spotify:track:0jFIlvsnx1Dt21hK5ZFkRc,https://api.spotify.com/v1/tracks/0jFIlvsnx1Dt21hK5ZFkRc,https://api.spotify.com/v1/audio-analysis/0jFIlvsnx1Dt21hK5ZFkRc,133573,4,spotify:track:0jFIlvsnx1Dt21hK5ZFkRc
0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,audio_features,4QxDOjgpYtQDxxbWPuEJOy,spotify:track:4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/tracks/4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/audio-analysis/4QxDOjgpYtQDxxbWPuEJOy,155307,4,spotify:track:4QxDOjgpYtQDxxbWPuEJOy
